embed_dim,hidden_dims,lr,config,metric,mean,sd,ci
32,2,0.001,embeddim32_hiddendims2_lr1e-3,mse,0.5774183750152588,0.01868688856610986,0.023202836770984222
32,2,0.001,embeddim32_hiddendims2_lr1e-3,num_epochs,184.6,22.87575135378071,28.40399688785058
32,2,0.001,embeddim32_hiddendims2_lr1e-3,r2,0.8491452693939209,0.0057537450508018785,0.007144218084423793
32,2,0.001,embeddim32_hiddendims2_lr1e-3,rmse,0.7598000049591065,0.012365143553452527,0.015353353582943392
32,2,0.001,embeddim32_hiddendims2_lr1e-3,time,55.57114385515452,7.407714856232861,9.197892845943533
32,2,0.005,embeddim32_hiddendims2_lr5e-3,best_epoch,116.0,11.832159566199232,14.691566554351883
32,2,0.005,embeddim32_hiddendims2_lr5e-3,loss,0.0999481119215488,0.010837344481297487,0.013456340478559361
32,2,0.005,embeddim32_hiddendims2_lr5e-3,mae,0.5037665486335754,0.013046144940422855,0.016198928487871297
32,2,0.005,embeddim32_hiddendims2_lr5e-3,mse,0.5724085927009582,0.03172656402444356,0.03939373233585836
32,2,0.005,embeddim32_hiddendims2_lr5e-3,num_epochs,150.0,13.874436925511608,17.227388825756716
32,2,0.005,embeddim32_hiddendims2_lr5e-3,r2,0.8504993319511414,0.007794859674461649,0.009678596628829361
32,2,0.005,embeddim32_hiddendims2_lr5e-3,rmse,0.7563408017158508,0.021129730585113506,0.026236025759280447
32,2,0.005,embeddim32_hiddendims2_lr5e-3,time,44.62059465274215,3.9267523127765367,4.875706976638001
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,best_epoch,298.4,0.8944271909999203,1.1105780420791194
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,loss,0.5480104744434356,0.0309246193079531,0.03839798645284245
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,mae,0.5461382269859314,0.010667994343576166,0.013246064509459953
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,mse,0.6607672095298767,0.026668334876016535,0.03311311130759165
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,num_epochs,299.0,0.0,0.0
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,r2,0.8274216175079345,0.00619628988605052,0.007693710073943036
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,rmse,0.8127413272857666,0.01653443456539802,0.020530212130510647
32,3,0.0001,embeddim32_hiddendims3_lr1e-4,time,120.18097458668053,2.1095824282320765,2.619392552379055
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,best_epoch,214.6,45.01999555752977,55.89970768307821
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,loss,0.2922308579087257,0.04364383746394684,0.05419098172243955
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,mae,0.5125832796096802,0.009957078732504001,0.012363346189430604
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,mse,0.5915869116783142,0.02516233406211643,0.031243164315706298
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,num_epochs,244.0,41.72529209005013,51.80879300275164
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,r2,0.8454476714134216,0.007189370258781493,0.008926782220085878
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,rmse,0.7690082311630249,0.01632727961955155,0.020272995292203246
32,3,0.0005,embeddim32_hiddendims3_lr5e-4,time,96.78743827454745,16.465600158046485,20.444742925064567
32,3,0.001,embeddim32_hiddendims3_lr1e-3,best_epoch,170.2,76.0440661721873,94.42117924302987
32,3,0.001,embeddim32_hiddendims3_lr1e-3,loss,0.23225957006216044,0.07041220848610795,0.08742830431121798
32,3,0.001,embeddim32_hiddendims3_lr1e-3,mae,0.5049103379249573,0.01817507908576421,0.022567341365299635
32,3,0.001,embeddim32_hiddendims3_lr1e-3,mse,0.5797008275985718,0.03792587095149631,0.047091188560995
32,3,0.001,embeddim32_hiddendims3_lr1e-3,num_epochs,198.6,63.17673622465789,78.44427889417345
32,3,0.001,embeddim32_hiddendims3_lr1e-3,r2,0.8485199093818665,0.011001483308087838,0.013660145750492349
32,3,0.001,embeddim32_hiddendims3_lr1e-3,rmse,0.761064076423645,0.0245533940507429,0.030487065426518006
32,3,0.001,embeddim32_hiddendims3_lr1e-3,time,78.79932422228157,23.741445584390068,29.47889824745093
32,3,0.005,embeddim32_hiddendims3_lr5e-3,best_epoch,130.4,29.03101789465881,36.04676975100715
32,3,0.005,embeddim32_hiddendims3_lr5e-3,loss,0.08904485628008837,0.014635383355927876,0.018172228612966267
32,3,0.005,embeddim32_hiddendims3_lr5e-3,mae,0.49746752381324766,0.00993627878384752,0.012337519642019365
32,3,0.005,embeddim32_hiddendims3_lr5e-3,mse,0.5632513165473938,0.019514604363821526,0.024230581677747314
32,3,0.005,embeddim32_hiddendims3_lr5e-3,num_epochs,153.8,15.31992167081803,19.022195193956446
32,3,0.005,embeddim32_hiddendims3_lr5e-3,r2,0.8529056310653687,0.003656333742195764,0.0045399379731021405
32,3,0.005,embeddim32_hiddendims3_lr5e-3,rmse,0.7504095077514649,0.0130802629976863,0.01624129165126394
32,3,0.005,embeddim32_hiddendims3_lr5e-3,time,61.257018241658805,5.5880499010606455,6.938480382313124
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,best_epoch,297.6,1.1401754250991367,1.4157147769822747
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,loss,0.5486114501953125,0.029692017969635904,0.03686750974691619
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,mae,0.5465952754020691,0.010260290892334325,0.012739833812109537
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,mse,0.6614144921302796,0.028152874093722455,0.03495641020813866
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,num_epochs,299.0,0.0,0.0
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,r2,0.8272607326507568,0.006352785665411854,0.00788802524904686
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,rmse,0.8131244301795959,0.017433674474502534,0.02164676595139377
32,4,0.0001,embeddim32_hiddendims4_lr1e-4,time,148.6519431516528,0.9582138190940548,1.189779601750424
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,best_epoch,203.0,55.122590650295095,68.44373629819496
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,loss,0.29822998791933053,0.047960050760967744,0.05955026838191882
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,mae,0.5098484218120575,0.009734912995087684,0.012087490991646377
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,mse,0.5853381752967834,0.020547816927996752,0.025513484521175488
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,num_epochs,244.2,38.022361841421684,47.21099782516997
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,r2,0.8471173286437989,0.004763434462922284,0.005914585080413703
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,rmse,0.764978289604187,0.013526711507512255,0.01679563069296657
32,4,0.0005,embeddim32_hiddendims4_lr5e-4,time,121.05672243349254,18.27905630807264,22.696446138873245
32,4,0.001,embeddim32_hiddendims4_lr1e-3,best_epoch,148.4,25.540164447395398,31.71230270253466
32,4,0.001,embeddim32_hiddendims4_lr1e-3,loss,0.23516229987144466,0.024090859909984184,0.029912753435997797
32,4,0.001,embeddim32_hiddendims4_lr1e-3,mae,0.5009993553161621,0.00870356463639631,0.010806902865052741
32,4,0.001,embeddim32_hiddendims4_lr1e-3,mse,0.5681844353675842,0.019443776393071547,0.02414263713640123
32,4,0.001,embeddim32_hiddendims4_lr1e-3,num_epochs,176.6,18.981570008826985,23.56873210934482
32,4,0.001,embeddim32_hiddendims4_lr1e-3,r2,0.8515857696533203,0.0049173892881977,0.006105745244307929
32,4,0.001,embeddim32_hiddendims4_lr1e-3,rmse,0.7536922454833984,0.012866761061399622,0.01597619398343
32,4,0.001,embeddim32_hiddendims4_lr1e-3,time,87.12562574185431,9.488231690978957,11.781195697304616
32,4,0.005,embeddim32_hiddendims4_lr5e-3,best_epoch,153.4,16.133815419794537,20.032777760423663
32,4,0.005,embeddim32_hiddendims4_lr5e-3,loss,0.08138488531112667,0.010765025540434629,0.013366544653301723
32,4,0.005,embeddim32_hiddendims4_lr5e-3,mae,0.5088775455951691,0.02406465390887478,0.029880214387883366
32,4,0.005,embeddim32_hiddendims4_lr5e-3,mse,0.5890298008918762,0.05287787171239134,0.0656565496069137
32,4,0.005,embeddim32_hiddendims4_lr5e-3,num_epochs,172.4,30.835044997534865,38.28676525643219
32,4,0.005,embeddim32_hiddendims4_lr5e-3,r2,0.8462212562561036,0.012440773075292602,0.015447260037413594
32,4,0.005,embeddim32_hiddendims4_lr5e-3,rmse,0.7668965101242066,0.03353244371859185,0.04163602813716952
32,4,0.005,embeddim32_hiddendims4_lr5e-3,time,85.09621731117367,14.588915281275643,18.11453087760474
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,best_epoch,296.8,2.48997991959775,3.0917184224148304
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,loss,0.5770307421684265,0.03340031500027637,0.04147196866450838
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,mae,0.5651552081108093,0.012234776969640773,0.015191482089255524
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,mse,0.6983273744583129,0.03279177322914462,0.04071636425589095
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,num_epochs,299.0,0.0,0.0
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,r2,0.8176282405853271,0.007351326455969402,0.009127877399420082
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,rmse,0.8354745626449585,0.019673462450239456,0.02442783004447601
64,0,0.0001,embeddim64_hiddendims0_lr1e-4,time,39.66839132346213,1.5137076985044418,1.8795163530368457
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,best_epoch,249.8,69.14983731000385,85.86086346947936
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,loss,0.29995396137237545,0.08683199607502813,0.10781616341853319
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,mae,0.5641666173934936,0.012841908447457721,0.015945335387437087
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,mse,0.6968491554260254,0.0349949015967038,0.043451909433310607
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,num_epochs,262.6,54.03054691561062,67.08778490837327
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,r2,0.8180206298828125,0.007832284075148806,0.009725065159816963
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,rmse,0.834563410282135,0.02100770426137889,0.026084510066266026
64,0,0.0005,embeddim64_hiddendims0_lr5e-4,time,30.002344045042992,6.085420346219353,7.556047357837269
64,0,0.001,embeddim64_hiddendims0_lr1e-3,best_epoch,225.6,65.44692506145725,81.2630906419513
64,0,0.001,embeddim64_hiddendims0_lr1e-3,loss,0.2040787845849991,0.04989991522414106,0.06195892824723599
64,0,0.001,embeddim64_hiddendims0_lr1e-3,mae,0.56361483335495,0.01283255048814374,0.01593371594626025
64,0,0.001,embeddim64_hiddendims0_lr1e-3,mse,0.6960680842399597,0.03498984566486039,0.04344563166476327
64,0,0.001,embeddim64_hiddendims0_lr1e-3,num_epochs,232.0,68.2165669027693,84.70205520422726
64,0,0.001,embeddim64_hiddendims0_lr1e-3,r2,0.8182240962982178,0.00784791553642972,0.009744474182528785
64,0,0.001,embeddim64_hiddendims0_lr1e-3,rmse,0.8340951085090638,0.021019485729942475,0.026099138691627388
64,0,0.001,embeddim64_hiddendims0_lr1e-3,time,26.02798164449632,7.46901800184576,9.274010754827714
64,0,0.005,embeddim64_hiddendims0_lr5e-3,best_epoch,210.2,104.52846502269132,129.78923180617744
64,0,0.005,embeddim64_hiddendims0_lr5e-3,loss,0.07662343159317968,0.04329147515084394,0.0537534661239359
64,0,0.005,embeddim64_hiddendims0_lr5e-3,mae,0.5547583818435669,0.018317451187750817,0.022744119678685032
64,0,0.005,embeddim64_hiddendims0_lr5e-3,mse,0.6770852565765381,0.04552471834264889,0.05652640379443376
64,0,0.005,embeddim64_hiddendims0_lr5e-3,num_epochs,228.4,98.09077428586238,121.7957829866871
64,0,0.005,embeddim64_hiddendims0_lr5e-3,r2,0.8232194185256958,0.010146060326768028,0.012597997831351392
64,0,0.005,embeddim64_hiddendims0_lr5e-3,rmse,0.8224848866462707,0.027474350196748102,0.034113911513344676
64,0,0.005,embeddim64_hiddendims0_lr5e-3,time,25.75569921769202,11.526871200259489,14.312500981294045
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,best_epoch,298.0,0.707106781186545,0.8779890330850845
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,loss,0.5385273516178131,0.029971345466875764,0.0372143406439473
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,mae,0.5411256432533265,0.010959302033924293,0.013607770780965102
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,mse,0.6469624638557434,0.027753542020099713,0.034460573948993246
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,num_epochs,299.0,0.0,0.0
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,r2,0.8310275912284851,0.006522076490355824,0.008098227571606007
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,rmse,0.804189658164978,0.017373590616978074,0.021572161988632446
64,1,0.0001,embeddim64_hiddendims1_lr1e-4,time,71.26479909792542,1.27520594632411,1.583377313846012
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,best_epoch,295.6,4.929503017546489,6.120786425924313
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,loss,0.22009023725986476,0.007588946077963556,0.00942292112931701
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,mae,0.4972825050354004,0.008699157675105268,0.010801430899876209
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,mse,0.5586195349693298,0.01963471522140265,0.02437971900539918
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,num_epochs,299.0,0.0,0.0
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,r2,0.8541077256202698,0.0040287282621509525,0.005002326841658878
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,rmse,0.7473159909248352,0.013149817594370611,0.016327655089876426
64,1,0.0005,embeddim64_hiddendims1_lr5e-4,time,69.74784608669579,1.1655275675552013,1.4471936195473025
64,1,0.001,embeddim64_hiddendims1_lr1e-3,best_epoch,154.4,36.630588310863914,45.48288273862344
64,1,0.001,embeddim64_hiddendims1_lr1e-3,loss,0.23222184926271439,0.040072599753348245,0.04975670442816164
64,1,0.001,embeddim64_hiddendims1_lr1e-3,mae,0.5010324001312256,0.012689255721333063,0.01575579199318041
64,1,0.001,embeddim64_hiddendims1_lr1e-3,mse,0.567915964126587,0.026233219153289508,0.03257284377962907
64,1,0.001,embeddim64_hiddendims1_lr1e-3,num_epochs,194.4,45.23052066912341,56.161109134861874
64,1,0.001,embeddim64_hiddendims1_lr1e-3,r2,0.8516817092895508,0.005987208380361903,0.007434101095639258
64,1,0.001,embeddim64_hiddendims1_lr1e-3,rmse,0.7534404158592224,0.01744573888907875,0.021661745900632474
64,1,0.001,embeddim64_hiddendims1_lr1e-3,time,45.37439410164952,10.192722833218216,12.655936985676552
64,1,0.005,embeddim64_hiddendims1_lr5e-3,best_epoch,89.8,10.401922899156675,12.91569317597419
64,1,0.005,embeddim64_hiddendims1_lr5e-3,loss,0.11151127070188518,0.009005748846463785,0.011182114119519177
64,1,0.005,embeddim64_hiddendims1_lr5e-3,mae,0.4925691306591034,0.011528317551706075,0.014314296863814014
64,1,0.005,embeddim64_hiddendims1_lr5e-3,mse,0.5494086980819702,0.025571947035477455,0.031751765997925875
64,1,0.005,embeddim64_hiddendims1_lr5e-3,num_epochs,130.4,12.25969004502153,15.222415758040345
64,1,0.005,embeddim64_hiddendims1_lr5e-3,r2,0.8565330743789673,0.005249129369060795,0.006517654959476858
64,1,0.005,embeddim64_hiddendims1_lr5e-3,rmse,0.7410618662834167,0.01717599851266359,0.021326818986375833
64,1,0.005,embeddim64_hiddendims1_lr5e-3,time,30.48424777537584,3.025279914555132,3.7563811543920744
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,best_epoch,298.2,0.8366600265340814,1.0388506336835697
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,loss,0.5205143213272094,0.029011642069678777,0.03602271148669395
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,mae,0.52882239818573,0.011788498073894973,0.014637353651249838
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,mse,0.6199815034866333,0.027753056930738387,0.03445997163099738
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,num_epochs,299.0,0.0,0.0
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,r2,0.8380888104438782,0.006094468240573583,0.007567281802516465
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,rmse,0.7872319698333741,0.01758342682550498,0.021832708054279858
64,2,0.0001,embeddim64_hiddendims2_lr1e-4,time,106.39589347466827,1.38758041610031,1.72290864728436
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,best_epoch,195.0,21.760055146988943,27.018677074944737
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,loss,0.29232086837291715,0.027950715980682505,0.034705397757232144
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,mae,0.4980627357959747,0.009951977544269157,0.012357012227651345
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,mse,0.5621184349060059,0.02433458333525254,0.030215376038672415
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,num_epochs,231.2,21.311968468445148,26.462303978122193
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,r2,0.8531928539276123,0.005496063890807341,0.006824264665043201
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,rmse,0.7496070981025695,0.01611019875254358,0.020003453794940604
64,2,0.0005,embeddim64_hiddendims2_lr5e-4,time,81.7999050308019,8.18942072596091,10.168508881569416
64,2,0.001,embeddim64_hiddendims2_lr1e-3,best_epoch,143.4,75.68553362433273,93.97600228617459
64,2,0.001,embeddim64_hiddendims2_lr1e-3,loss,0.24742465317249293,0.06365734873436527,0.07904103814456345
64,2,0.001,embeddim64_hiddendims2_lr1e-3,mae,0.4952707052230835,0.005896480178019541,0.007321447153169014
64,2,0.001,embeddim64_hiddendims2_lr1e-3,mse,0.557166051864624,0.009838680611086911,0.012216335504612055
64,2,0.001,embeddim64_hiddendims2_lr1e-3,num_epochs,178.0,68.11754546370561,84.57910384829155
64,2,0.001,embeddim64_hiddendims2_lr1e-3,r2,0.8544506669044495,0.0031783792324172767,0.003946479065531046
64,2,0.001,embeddim64_hiddendims2_lr1e-3,rmse,0.7464122176170349,0.006600766532856533,0.008195934164396262
64,2,0.001,embeddim64_hiddendims2_lr1e-3,time,62.33938891813159,23.763823451338833,29.5066840391978
64,2,0.005,embeddim64_hiddendims2_lr5e-3,best_epoch,102.4,13.427583550289306,16.67254707726735
64,2,0.005,embeddim64_hiddendims2_lr5e-3,loss,0.10492305532097815,0.010185455471438254,0.012646913364192451
64,2,0.005,embeddim64_hiddendims2_lr5e-3,mae,0.49766098260879515,0.009437492673813039,0.011718194886385444
64,2,0.005,embeddim64_hiddendims2_lr5e-3,mse,0.5634134531021118,0.0219704920793345,0.027279969037730674
64,2,0.005,embeddim64_hiddendims2_lr5e-3,num_epochs,135.2,13.292855223765887,16.505259764684972
64,2,0.005,embeddim64_hiddendims2_lr5e-3,r2,0.8528215885162354,0.005984717771307658,0.007431008596043009
64,2,0.005,embeddim64_hiddendims2_lr5e-3,rmse,0.7504932045936584,0.01472186586768418,0.01827961083428831
64,2,0.005,embeddim64_hiddendims2_lr5e-3,time,48.00453203991056,3.951148624726466,4.905998998875177
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,best_epoch,297.8,2.167948338867883,2.6918634023379058
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,loss,0.5137407511472702,0.022481318963680465,0.027914244389337622
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,mae,0.5247755885124207,0.00925326707542068,0.011489448593314109
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,mse,0.6114609599113464,0.02104322468786908,0.026128614501039725
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,num_epochs,299.0,0.0,0.0
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,r2,0.840297532081604,0.004687394645018892,0.00582016917609307
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,rmse,0.7818676471710205,0.013414355783675827,0.01665612263568674
64,3,0.0001,embeddim64_hiddendims3_lr1e-4,time,142.75228848308325,1.3968512124231818,1.7344198613131478
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,best_epoch,157.6,21.972710347155626,27.28272338102253
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,loss,0.33347696661949155,0.03562466983703751,0.04423386998454513
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,mae,0.5019623577594757,0.006323820385655508,0.0078520601039755
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,mse,0.5702653169631958,0.016276855162901963,0.020210385059752464
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,num_epochs,196.0,24.01041440708594,29.812867151231647
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,r2,0.8510612726211548,0.0030868701502234338,0.0038328555326622997
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,rmse,0.7550978183746337,0.010758973138840458,0.013359029604139573
64,3,0.0005,embeddim64_hiddendims3_lr5e-4,time,93.8292047712952,11.721696919826393,14.554409063204414
64,3,0.001,embeddim64_hiddendims3_lr1e-3,best_epoch,109.8,13.682105101189656,16.988577323787297
64,3,0.001,embeddim64_hiddendims3_lr1e-3,loss,0.29780295789241784,0.02632098386846832,0.03268181806677923
64,3,0.001,embeddim64_hiddendims3_lr1e-3,mae,0.5065550744533539,0.012551010726360034,0.015584138159990558
64,3,0.001,embeddim64_hiddendims3_lr1e-3,mse,0.5791847348213196,0.024965566902997973,0.030998845618200085
64,3,0.001,embeddim64_hiddendims3_lr1e-3,num_epochs,134.8,9.549869109050658,11.857728660266483
64,3,0.001,embeddim64_hiddendims3_lr1e-3,r2,0.8487251043319702,0.005982486244795514,0.007428237789911831
64,3,0.001,embeddim64_hiddendims3_lr1e-3,rmse,0.760900354385376,0.01640823608589228,0.02037351602188032
64,3,0.001,embeddim64_hiddendims3_lr1e-3,time,65.0071376517415,4.9231276321096065,6.112870339352656
64,3,0.005,embeddim64_hiddendims3_lr5e-3,best_epoch,130.0,23.906066175763844,29.683301709122752
64,3,0.005,embeddim64_hiddendims3_lr5e-3,loss,0.09415659531950946,0.013999334233108852,0.017382469316072797
64,3,0.005,embeddim64_hiddendims3_lr5e-3,mae,0.5084080815315246,0.009948841438215549,0.012353118237670036
64,3,0.005,embeddim64_hiddendims3_lr5e-3,mse,0.586849844455719,0.024274129645485955,0.030140312868530687
64,3,0.005,embeddim64_hiddendims3_lr5e-3,num_epochs,175.6,24.995999679948792,31.036632901705286
64,3,0.005,embeddim64_hiddendims3_lr5e-3,r2,0.8467483878135681,0.0048545983062483564,0.006027779942609553
64,3,0.005,embeddim64_hiddendims3_lr5e-3,rmse,0.765932834148407,0.015681397725175343,0.01947102699686466
64,3,0.005,embeddim64_hiddendims3_lr5e-3,time,84.0818918261677,12.056884815904308,14.970599806398024
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,best_epoch,295.8,3.1144823004794855,3.867140545548225
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,loss,0.504276579618454,0.02622225432411348,0.032559229145994746
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,mae,0.5175724506378174,0.011037439876532554,0.013704791727029077
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,mse,0.5986059308052063,0.024634991856304772,0.0305883824840166
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,num_epochs,299.0,0.0,0.0
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,r2,0.8436789989471436,0.00492673828066201,0.00611735355167036
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,rmse,0.7735655188560486,0.015903272606772,0.019746521049448938
64,4,0.0001,embeddim64_hiddendims4_lr1e-4,time,180.57107405848802,2.0131528657999267,2.499659436344505
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,best_epoch,149.2,15.056560032092321,18.695188528642785
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,loss,0.3429097801446915,0.03195207009150267,0.039673735100702184
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,mae,0.5045230150222778,0.010581161726013777,0.013138247574362953
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,mse,0.575573992729187,0.0227100159376574,0.02819820918842294
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,num_epochs,184.2,12.477980605851254,15.493459288570321
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,r2,0.8496932864189148,0.0044208379808801995,0.005489195362750775
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,rmse,0.7585476398468017,0.014977421135179313,0.01859692460948836
64,4,0.0005,embeddim64_hiddendims4_lr5e-4,time,110.40431622453033,7.481878323399555,9.289978953106383
64,4,0.001,embeddim64_hiddendims4_lr1e-3,best_epoch,127.4,17.487138130637614,21.71314984842904
64,4,0.001,embeddim64_hiddendims4_lr1e-3,loss,0.25939494520425793,0.012664119659315345,0.01572458144991643
64,4,0.001,embeddim64_hiddendims4_lr1e-3,mae,0.49948238134384154,0.0073361735466205965,0.009109062577413623
64,4,0.001,embeddim64_hiddendims4_lr1e-3,mse,0.5679072976112366,0.018861936361091177,0.023420187315977472
64,4,0.001,embeddim64_hiddendims4_lr1e-3,num_epochs,148.2,9.176055797563569,11.393578129343634
64,4,0.001,embeddim64_hiddendims4_lr1e-3,r2,0.8516786217689514,0.003877278240938225,0.004814276802791823
64,4,0.001,embeddim64_hiddendims4_lr1e-3,rmse,0.7535140752792359,0.012441889143056304,0.015448645818575316
64,4,0.001,embeddim64_hiddendims4_lr1e-3,time,89.91307959593833,6.110356612499086,7.587009821926439
64,4,0.005,embeddim64_hiddendims4_lr5e-3,best_epoch,133.2,42.88589511715944,53.24987199771958
64,4,0.005,embeddim64_hiddendims4_lr5e-3,loss,0.10062965005636211,0.02697166100287181,0.03348974043902242
64,4,0.005,embeddim64_hiddendims4_lr5e-3,mae,0.533223682641983,0.02845970658754551,0.03533739306919782
64,4,0.005,embeddim64_hiddendims4_lr5e-3,mse,0.6435048460960389,0.06700271169454516,0.08319485489314321
64,4,0.005,embeddim64_hiddendims4_lr5e-3,num_epochs,170.0,39.0,48.42489592994689
64,4,0.005,embeddim64_hiddendims4_lr5e-3,r2,0.8319883227348328,0.01645922967913266,0.020436832930745975
64,4,0.005,embeddim64_hiddendims4_lr5e-3,rmse,0.8012990951538086,0.04219923463065065,0.05239727039263251
64,4,0.005,embeddim64_hiddendims4_lr5e-3,time,101.66257766373455,22.810273718875507,28.322695665901268
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,best_epoch,267.0,60.34484236453021,74.92801824131861
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,loss,0.6020426988601685,0.08466024429082965,0.10511957741505915
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,mae,0.5654557704925537,0.012428904362998573,0.015432523084653049
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,mse,0.6998010396957397,0.03364810373282433,0.04177963901287375
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,num_epochs,273.4,57.24334022399462,71.07699469306363
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,r2,0.8172460436820984,0.007525630326914232,0.009344304240719855
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,rmse,0.8363464713096619,0.02017401695288926,0.025049350549555042
128,0,0.0001,embeddim128_hiddendims0_lr1e-4,time,36.30233773738146,8.576879270648634,10.649602207304591
