norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,mae,0.5594340443611145,0.005275814418416082,0.006550788824551588
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,mse,0.6913646459579468,0.012987295050074236,0.01612585669772716
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,num_epochs,276.0,47.08502946797421,58.46378594474703
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,r2,0.8215220093727111,0.002073455894746481,0.002574535536370079
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,rmse,0.8314540266990662,0.007815878923353368,0.00970469547344749
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,time,73.19309394583107,12.334538540766008,15.315352440525976
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,best_epoch,76.8,15.482247898803324,19.22374982721
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,loss,0.2656053304672241,0.03461504004612549,0.04298024902165566
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,mae,0.5498301982879639,0.013501206520018695,0.016763962068221186
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,mse,0.669626247882843,0.03356891331892201,0.041681311126928355
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,num_epochs,123.0,13.693063937629152,17.002184516456424
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,r2,0.8271895051002502,0.0068035379903115265,0.008447708182981418
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,rmse,0.8180955171585083,0.020795300987020496,0.02582077656739459
NBVST,False,True,True,normclassNBVST_libnormFalse_znormTrue_learnableTrue,time,34.3818855188787,3.766561182960889,4.676803417914327
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,best_epoch,139.0,100.50124377339814,124.78877616812892
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,loss,0.3753804057836532,0.024189397177271123,0.03003510361326938
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,mae,0.5795801877975464,0.013811859357728133,0.017149688512744822
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,mse,0.7258322834968567,0.030377192343496145,0.03771826609943027
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,num_epochs,159.8,89.90661822135232,111.63381104570391
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,r2,0.812571895122528,0.008809515133350366,0.010938457782712394
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,rmse,0.8518077492713928,0.017882653949813383,0.022204247601819663
NBVST,True,False,False,normclassNBVST_libnormTrue_znormFalse_learnableFalse,time,44.50906639583409,24.301391124090255,30.174162465051435
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,best_epoch,221.0,70.38110541899722,87.38968475255287
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,loss,0.29788013100624083,0.01202653513191847,0.014932915696435952
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,mae,0.5615719318389892,0.0051214042079318275,0.00635906322523822
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,mse,0.6881152272224427,0.012619086573386586,0.015668665488390663
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,num_epochs,226.2,71.92148496798437,89.30231858209956
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,r2,0.8223461031913757,0.0031926046684612073,0.0039641422773255474
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,rmse,0.8294993758201599,0.007583582129031139,0.009416260907039441
NBVST,True,False,True,normclassNBVST_libnormTrue_znormFalse_learnableTrue,time,63.1128107868135,18.80564820951471,23.350296344639535
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,best_epoch,249.6,34.68861484694942,43.07160420301376
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,loss,0.8897908568382263,0.05404986543112637,0.06711177201358791
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,mae,0.539918851852417,0.0061725865069069685,0.007664278441424715
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,mse,0.6502760887145996,0.01685231186240791,0.020924908926054177
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,num_epochs,264.6,40.47591876659503,50.25749112670125
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,r2,0.832125186920166,0.003777532147858451,0.0046904256700531855
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,rmse,0.8063428163528442,0.010449514594554685,0.012974786070763375
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,time,70.55574347563088,10.753285152184718,13.351967035886874
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,best_epoch,95.4,8.792041856133306,10.916761843461344
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,loss,0.2178313449025154,0.013278630624686708,0.016487597592119485
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,mae,0.4985357403755188,0.004556007990341243,0.005657031097135408
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,mse,0.5627094626426696,0.011470329470770164,0.014242295151390985
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,num_epochs,130.8,8.729261137118074,10.83880928487879
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,r2,0.8547228813171387,0.0029025204200955764,0.0036039551096839497
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,rmse,0.7501085877418519,0.007627672280721329,0.009471006061068498
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,time,37.672053426876666,2.525844141240771,3.136249735252575
