norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,loss,18.69673624038696,2.7195126754047285,3.376720981708856
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,mae,0.6985861659049988,0.027365263034872675,0.03397846191177774
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,mse,1.1034186363220215,0.06357070260008077,0.07893345275903887
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,nb,18.676100540161134,2.700984313804466,3.3537149821641097
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,num_epochs,294.4,10.285912696499034,12.771647483909874
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,r2,0.7113694787025452,0.014127410573564942,0.017541497097038814
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,rmse,1.0500842809677124,0.030447311002958232,0.03780532991448665
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,time,84.48981283977628,3.8463505389766866,4.7758749887190035
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,best_epoch,233.0,100.6652869662626,124.99246269485911
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,loss,18.598279571533205,2.695541333929753,3.3469566300107316
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,mae,0.714309287071228,0.07028107410507518,0.08726547947136286
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,mse,1.167223370075226,0.19734911294136845,0.24504128861674623
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,nb,18.589015197753906,2.6894229871263025,3.3393596990563617
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,num_epochs,244.4,82.25448316049406,102.13243043124344
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,r2,0.6951172828674317,0.04757702022525062,0.05907467315550615
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,rmse,1.0771692037582397,0.09307187905129466,0.1155640014631679
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,time,69.0335722386837,23.398893091035607,29.05356314895776
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,best_epoch,171.6,98.27919413589022,122.02973713101362
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,loss,1503.9912673950196,1295.294771851377,1608.3208852694163
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,mae,4.210649108886718,0.9589967602893499,1.190751751645333
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,mse,27.022190856933594,7.263570756732398,9.018914307040308
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,nb,1500.0209594726562,1292.4393874702698,1604.7754572823621
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,num_epochs,171.6,98.27919413589022,122.02973713101362
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,r2,-6.049478912353516,1.7971516451644634,2.231458497113384
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,rmse,5.160397529602051,0.7004359320784611,0.8697060799101238
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,time,50.756783036142586,29.26541080427962,36.337806988317546
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,best_epoch,210.8,83.64926777922207,103.86428427756637
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,loss,1209.8699127197265,926.5440956902016,1150.456446366789
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,mae,4.2018077850341795,0.7798840286666147,0.9683539211694496
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,mse,26.847114944458006,5.601589736432994,6.955292308436572
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,nb,1207.8311584472656,922.422496713132,1145.338805301928
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,num_epochs,210.8,83.64926777922207,103.86428427756637
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,r2,-6.009681606292725,1.3760912791887852,1.7086429996108825
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,rmse,5.1573881149292,0.5572955637856659,0.6919738379113323
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,time,62.088708432018755,24.676930171821056,30.64045578053849
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,best_epoch,217.0,106.4119354207976,132.12786919118855
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,loss,18.97369556427002,2.6177606203205888,3.2503791181676345
